category,image_id,width,height,prompt,bbox_512,num_inference_steps,guidance_scale,seed
book,458255,1023,685,,"[88, 97, 512, 512]",26,6.428333350464056,847200043
book,551439,683,1024,,"[35, 213, 512, 512]",24,7.997806746281609,757855135
book,250901,1023,682,,"[0, 0, 512, 512]",35,7.444671666432088,1340589947
book,24610,1024,768,,"[345, 256, 512, 512]",47,9.238421084414568,1938609420
book,421923,682,1023,,"[127, 259, 512, 512]",44,8.743542842645962,1786372013
book,398377,1024,768,,"[0, 225, 512, 512]",48,9.264138661438862,2014448640
book,172595,1024,576,,"[512, 0, 512, 512]",19,1.2392896102083748,500051954
book,71226,1024,681,,"[0, 169, 512, 512]",13,4.935232001165579,168571695
book,147518,768,1024,,"[256, 512, 512, 512]",17,5.364498942795593,388528798
book,16958,1023,685,,"[482, 107, 512, 512]",42,1.5863877763309675,1701289843
book,413247,1024,681,,"[512, 169, 512, 512]",22,1.0506344561145364,644859804
book,334399,1024,768,,"[0, 256, 512, 512]",48,8.475592932741314,2038980991
book,172617,768,1024,,"[0, 144, 512, 512]",27,9.84972019857558,906032039
book,166478,1023,681,,"[489, 169, 512, 512]",40,8.061488674054116,1579638338
book,154705,1024,743,,"[21, 106, 512, 512]",32,3.8404314098044585,1182859276
book,262227,759,1023,,"[247, 23, 512, 512]",31,7.348003341305084,1131072087
book,77396,1024,768,,"[512, 256, 512, 512]",44,3.69262965878422,1827983318
book,416343,683,1024,,"[171, 42, 512, 512]",33,7.666736345881738,1217393872
book,222299,800,600,,"[288, 0, 512, 512]",10,3.517724977734583,29768455
book,472678,1024,768,,"[202, 256, 512, 512]",16,8.043318237953184,335554307
book,176232,768,1024,,"[256, 512, 512, 512]",31,9.88966672205119,1130085198
book,565877,683,1024,,"[171, 454, 512, 512]",48,9.876146943522146,2002619399
book,540280,683,1024,,"[171, 512, 512, 512]",25,8.945763102970082,807025520
book,323202,768,1024,,"[0, 333, 512, 512]",12,9.21529046605526,126659316
book,473219,1024,685,,"[270, 173, 512, 512]",20,7.373862226928552,544610078
book,455301,1024,769,,"[0, 257, 512, 512]",19,5.990471895371578,502803994
book,125062,683,1024,,"[131, 0, 512, 512]",11,9.309143872631983,78112099
book,476810,1024,768,,"[512, 0, 512, 512]",50,1.807577018688813,2135232880
book,112798,1023,574,,"[307, 0, 512, 512]",29,4.331183906260067,1006074700
book,480936,771,1024,,"[259, 176, 512, 512]",32,6.453450491583366,1171239504
book,93353,1024,768,,"[446, 256, 512, 512]",43,5.29956907226817,1754370252
book,309938,1024,768,,"[0, 225, 512, 512]",30,8.135720924475056,1084998680
book,507575,1024,768,,"[0, 256, 512, 512]",46,2.755777541311419,1933072943
book,179898,1024,768,,"[111, 0, 512, 512]",25,1.5602814767499709,825039645
book,135872,1024,683,,"[276, 101, 512, 512]",27,2.138665665159264,914582800
book,179392,768,1024,,"[0, 363, 512, 512]",11,9.665034264254464,86984129
book,553664,800,518,,"[74, 0, 512, 512]",30,2.194970835064874,1058021795
book,125129,800,533,,"[0, 21, 512, 512]",29,3.0348849462685425,1014848104
book,466125,683,1024,,"[171, 242, 512, 512]",39,4.393507338605968,1521018998
book,308430,1024,768,,"[0, 159, 512, 512]",28,6.610794772067163,946897390
book,214224,1024,683,,"[410, 171, 512, 512]",23,8.038865176023725,693415842
book,575187,794,595,,"[0, 83, 512, 512]",17,1.7078400439235306,411317620
book,535253,612,612,,"[0, 0, 512, 512]",40,9.381137078287315,1594737559
book,215778,1024,683,,"[365, 0, 512, 512]",20,7.865125519139077,548344684
book,539883,1024,683,,"[400, 171, 512, 512]",10,3.888677059518759,27700026
book,123633,1024,768,,"[512, 0, 512, 512]",46,2.7039881748540786,1901078373
book,167159,1024,768,,"[115, 256, 512, 512]",33,6.363575990083298,1245682962
book,58111,1000,979,,"[113, 0, 512, 512]",12,6.352203040853406,143465762
bottle,555009,800,600,,"[288, 36, 512, 512]",31,8.832242835730762,1145441010
bottle,385029,800,600,,"[87, 0, 512, 512]",25,3.5813548817879983,821827540
bottle,239627,1024,683,,"[427, 0, 512, 512]",26,6.428333350464056,847200043
bottle,479248,1024,768,,"[0, 256, 512, 512]",24,7.997806746281609,757855135
bottle,47121,1024,768,,"[0, 30, 512, 512]",35,7.444671666432088,1340589947
bottle,387098,1024,768,,"[133, 132, 512, 512]",47,9.238421084414568,1938609420
bottle,460841,1024,768,,"[66, 256, 512, 512]",44,8.743542842645962,1786372013
bottle,485424,1024,768,,"[379, 256, 512, 512]",48,9.264138661438862,2014448640
bottle,215114,877,1024,,"[224, 512, 512, 512]",19,1.2392896102083748,500051954
bottle,327769,1024,678,,"[0, 0, 512, 512]",13,4.935232001165579,168571695
bottle,419974,681,1024,,"[169, 469, 512, 512]",17,5.364498942795593,388528798
bottle,18575,1024,768,,"[512, 0, 512, 512]",42,1.5863877763309675,1701289843
bottle,405691,1024,683,,"[379, 2, 512, 512]",22,1.0506344561145364,644859804
bottle,145597,1024,768,,"[268, 256, 512, 512]",48,8.475592932741314,2038980991
bottle,319696,1024,683,,"[512, 63, 512, 512]",27,9.84972019857558,906032039
bottle,92416,768,1024,,"[247, 493, 512, 512]",40,8.061488674054116,1579638338
bottle,213255,768,1024,,"[77, 490, 512, 512]",32,3.8404314098044585,1182859276
bottle,426253,1024,683,,"[512, 27, 512, 512]",31,7.348003341305084,1131072087
bottle,174371,1024,817,,"[0, 305, 512, 512]",44,3.69262965878422,1827983318
bottle,102707,612,612,,"[100, 100, 512, 512]",33,7.666736345881738,1217393872
bottle,280891,667,1000,,"[155, 488, 512, 512]",10,3.517724977734583,29768455
bottle,473406,768,1024,,"[256, 214, 512, 512]",16,8.043318237953184,335554307
bottle,284991,1023,685,,"[188, 25, 512, 512]",31,9.88966672205119,1130085198
bottle,512330,681,1024,,"[169, 12, 512, 512]",48,9.876146943522146,2002619399
bottle,414034,1024,768,,"[385, 206, 512, 512]",25,8.945763102970082,807025520
bottle,280930,1000,664,,"[155, 0, 512, 512]",12,9.21529046605526,126659316
bottle,231822,800,578,,"[288, 0, 512, 512]",20,7.373862226928552,544610078
bottle,377239,1024,683,,"[422, 171, 512, 512]",19,5.990471895371578,502803994
bottle,559513,1024,673,,"[102, 0, 512, 512]",11,9.309143872631983,78112099
bottle,156076,1024,765,,"[299, 2, 512, 512]",50,1.807577018688813,2135232880
bottle,506310,1024,680,,"[0, 168, 512, 512]",29,4.331183906260067,1006074700
bottle,305609,612,612,,"[0, 59, 512, 512]",32,6.453450491583366,1171239504
bottle,512476,1023,682,,"[0, 105, 512, 512]",43,5.29956907226817,1754370252
bottle,68078,576,1024,,"[64, 243, 512, 512]",30,8.135720924475056,1084998680
bottle,92660,1024,683,,"[0, 0, 512, 512]",46,2.755777541311419,1933072943
bottle,248314,1024,768,,"[364, 0, 512, 512]",25,1.5602814767499709,825039645
bottle,141821,1024,768,,"[512, 246, 512, 512]",27,2.138665665159264,914582800
bottle,293390,1024,768,,"[393, 0, 512, 512]",11,9.665034264254464,86984129
bottle,166426,939,1024,,"[59, 0, 512, 512]",30,2.194970835064874,1058021795
bottle,277051,1024,683,,"[0, 0, 512, 512]",29,3.0348849462685425,1014848104
bottle,569917,768,1024,,"[34, 323, 512, 512]",39,4.393507338605968,1521018998
bottle,64084,1024,698,,"[0, 186, 512, 512]",28,6.610794772067163,946897390
bottle,287347,765,1024,,"[253, 271, 512, 512]",23,8.038865176023725,693415842
bottle,322163,1024,768,,"[512, 256, 512, 512]",17,1.7078400439235306,411317620
bottle,2685,1024,888,,"[0, 248, 512, 512]",40,9.381137078287315,1594737559
bottle,381587,684,1024,,"[104, 175, 512, 512]",20,7.865125519139077,548344684
bottle,301718,768,1024,,"[37, 223, 512, 512]",10,3.888677059518759,27700026
bottle,463527,1024,768,,"[0, 34, 512, 512]",46,2.7039881748540786,1901078373
bottle,520871,1024,680,,"[476, 0, 512, 512]",33,6.363575990083298,1245682962
bottle,170670,1024,681,,"[454, 0, 512, 512]",12,6.352203040853406,143465762
bowl,385029,800,600,,"[0, 0, 512, 512]",31,8.832242835730762,1145441010
bowl,239627,1024,683,,"[326, 137, 512, 512]",25,3.5813548817879983,821827540
bowl,47121,1024,768,,"[0, 116, 512, 512]",26,6.428333350464056,847200043
bowl,120853,1024,684,,"[512, 93, 512, 512]",24,7.997806746281609,757855135
bowl,153632,1024,768,,"[0, 0, 512, 512]",35,7.444671666432088,1340589947
bowl,331817,1024,768,,"[311, 256, 512, 512]",47,9.238421084414568,1938609420
bowl,466986,1024,764,,"[389, 252, 512, 512]",44,8.743542842645962,1786372013
bowl,577584,668,1023,,"[0, 251, 512, 512]",48,9.264138661438862,2014448640
bowl,254016,768,1024,,"[256, 0, 512, 512]",19,1.2392896102083748,500051954
bowl,30785,870,653,,"[337, 0, 512, 512]",13,4.935232001165579,168571695
bowl,579655,1024,639,,"[72, 0, 512, 512]",17,5.364498942795593,388528798
bowl,395343,1024,768,,"[0, 256, 512, 512]",42,1.5863877763309675,1701289843
bowl,335954,612,612,,"[100, 86, 512, 512]",22,1.0506344561145364,644859804
bowl,8277,612,612,,"[0, 0, 512, 512]",48,8.475592932741314,2038980991
bowl,368752,768,1024,,"[256, 512, 512, 512]",27,9.84972019857558,906032039
bowl,18575,1024,768,,"[507, 250, 512, 512]",40,8.061488674054116,1579638338
bowl,182417,1024,768,,"[512, 256, 512, 512]",32,3.8404314098044585,1182859276
bowl,211120,1023,606,,"[511, 94, 512, 512]",31,7.348003341305084,1131072087
bowl,405691,1024,683,,"[0, 83, 512, 512]",44,3.69262965878422,1827983318
bowl,286908,1024,1024,,"[0, 512, 512, 512]",33,7.666736345881738,1217393872
bowl,407825,563,564,,"[51, 0, 512, 512]",10,3.517724977734583,29768455
bowl,110884,1024,1024,,"[0, 350, 512, 512]",16,8.043318237953184,335554307
bowl,182611,768,1024,,"[173, 512, 512, 512]",31,9.88966672205119,1130085198
bowl,397681,1024,1024,,"[82, 0, 512, 512]",48,9.876146943522146,2002619399
bowl,194940,1024,768,,"[470, 35, 512, 512]",25,8.945763102970082,807025520
bowl,231822,800,578,,"[288, 27, 512, 512]",12,9.21529046605526,126659316
bowl,110999,574,1024,,"[0, 450, 512, 512]",20,7.373862226928552,544610078
bowl,407960,1023,681,,"[129, 0, 512, 512]",19,5.990471895371578,502803994
bowl,571804,1024,681,,"[512, 169, 512, 512]",11,9.309143872631983,78112099
bowl,70048,960,720,,"[0, 0, 512, 512]",50,1.807577018688813,2135232880
bowl,127394,654,1024,,"[33, 512, 512, 512]",29,4.331183906260067,1006074700
bowl,156076,1024,765,,"[512, 75, 512, 512]",32,6.453450491583366,1171239504
bowl,213445,784,960,,"[161, 448, 512, 512]",43,5.29956907226817,1754370252
bowl,305609,612,612,,"[0, 100, 512, 512]",30,8.135720924475056,1084998680
bowl,184791,1024,800,,"[78, 288, 512, 512]",46,2.755777541311419,1933072943
bowl,512476,1023,682,,"[336, 170, 512, 512]",25,1.5602814767499709,825039645
bowl,248314,1024,768,,"[195, 256, 512, 512]",27,2.138665665159264,914582800
bowl,141821,1024,768,,"[0, 256, 512, 512]",11,9.665034264254464,86984129
bowl,256518,1023,681,,"[369, 0, 512, 512]",30,2.194970835064874,1058021795
bowl,64084,1024,698,,"[120, 98, 512, 512]",29,3.0348849462685425,1014848104
bowl,567898,1023,727,,"[260, 0, 512, 512]",39,4.393507338605968,1521018998
bowl,215644,1024,768,,"[512, 256, 512, 512]",28,6.610794772067163,946897390
bowl,322163,1024,768,,"[208, 256, 512, 512]",23,8.038865176023725,693415842
bowl,156278,1024,680,,"[235, 168, 512, 512]",17,1.7078400439235306,411317620
bowl,144003,800,600,,"[288, 88, 512, 512]",40,9.381137078287315,1594737559
bowl,375430,1024,683,,"[0, 105, 512, 512]",20,7.865125519139077,548344684
bowl,488075,1024,768,,"[512, 256, 512, 512]",10,3.888677059518759,27700026
bowl,381587,684,1024,,"[172, 512, 512, 512]",46,2.7039881748540786,1901078373
bowl,301718,768,1024,,"[0, 292, 512, 512]",33,6.363575990083298,1245682962
bowl,246436,768,1024,,"[92, 477, 512, 512]",12,6.352203040853406,143465762
broccoli,25986,1024,768,,"[0, 25, 512, 512]",31,8.832242835730762,1145441010
broccoli,352900,1024,683,,"[512, 16, 512, 512]",25,3.5813548817879983,821827540
broccoli,3845,1024,768,,"[50, 232, 512, 512]",26,6.428333350464056,847200043
broccoli,389381,1024,868,,"[424, 291, 512, 512]",24,7.997806746281609,757855135
broccoli,516871,1024,669,,"[83, 40, 512, 512]",35,7.444671666432088,1340589947
broccoli,141328,1024,768,,"[512, 128, 512, 512]",47,9.238421084414568,1938609420
broccoli,84241,1023,634,,"[511, 122, 512, 512]",44,8.743542842645962,1786372013
broccoli,356498,1024,717,,"[58, 0, 512, 512]",48,9.264138661438862,2014448640
broccoli,579091,1024,680,,"[207, 0, 512, 512]",19,1.2392896102083748,500051954
broccoli,132116,612,612,,"[53, 100, 512, 512]",13,4.935232001165579,168571695
broccoli,562197,1024,1024,,"[504, 0, 512, 512]",17,5.364498942795593,388528798
broccoli,248980,800,600,,"[288, 23, 512, 512]",42,1.5863877763309675,1701289843
broccoli,50331,1024,768,,"[440, 7, 512, 512]",22,1.0506344561145364,644859804
broccoli,447522,1024,768,,"[248, 104, 512, 512]",48,8.475592932741314,2038980991
broccoli,104612,1024,768,,"[130, 119, 512, 512]",27,9.84972019857558,906032039
broccoli,255912,1024,575,,"[94, 63, 512, 512]",40,8.061488674054116,1579638338
broccoli,549167,681,1023,,"[52, 292, 512, 512]",32,3.8404314098044585,1182859276
broccoli,452784,768,1024,,"[256, 512, 512, 512]",31,7.348003341305084,1131072087
broccoli,465585,683,1024,,"[171, 484, 512, 512]",44,3.69262965878422,1827983318
broccoli,560178,1024,768,,"[262, 0, 512, 512]",33,7.666736345881738,1217393872
broccoli,410934,1024,768,,"[132, 53, 512, 512]",10,3.517724977734583,29768455
broccoli,105014,683,1024,,"[171, 131, 512, 512]",16,8.043318237953184,335554307
broccoli,123321,612,612,,"[0, 100, 512, 512]",31,9.88966672205119,1130085198
broccoli,296634,1024,724,,"[0, 0, 512, 512]",48,9.876146943522146,2002619399
broccoli,231097,1024,768,,"[48, 159, 512, 512]",25,8.945763102970082,807025520
broccoli,579900,600,800,,"[88, 27, 512, 512]",12,9.21529046605526,126659316
broccoli,125245,1023,678,,"[167, 100, 512, 512]",20,7.373862226928552,544610078
broccoli,30785,870,653,,"[278, 0, 512, 512]",19,5.990471895371578,502803994
broccoli,335427,1024,717,,"[512, 11, 512, 512]",11,9.309143872631983,78112099
broccoli,314182,600,800,,"[88, 38, 512, 512]",50,1.807577018688813,2135232880
broccoli,165831,1024,768,,"[142, 67, 512, 512]",29,4.331183906260067,1006074700
broccoli,157390,1024,768,,"[262, 256, 512, 512]",32,6.453450491583366,1171239504
broccoli,527695,1023,681,,"[199, 118, 512, 512]",43,5.29956907226817,1754370252
broccoli,460494,1024,681,,"[20, 158, 512, 512]",30,8.135720924475056,1084998680
broccoli,34257,1024,632,,"[16, 0, 512, 512]",46,2.755777541311419,1933072943
broccoli,8277,612,612,,"[61, 0, 512, 512]",25,1.5602814767499709,825039645
broccoli,386134,612,612,,"[100, 100, 512, 512]",27,2.138665665159264,914582800
broccoli,203095,1024,768,,"[307, 0, 512, 512]",11,9.665034264254464,86984129
broccoli,61658,1024,768,,"[106, 121, 512, 512]",30,2.194970835064874,1058021795
broccoli,191580,765,1024,,"[189, 108, 512, 512]",29,3.0348849462685425,1014848104
broccoli,104669,800,600,,"[212, 88, 512, 512]",39,4.393507338605968,1521018998
broccoli,561889,1024,768,,"[375, 246, 512, 512]",28,6.610794772067163,946897390
broccoli,455267,1024,768,,"[169, 163, 512, 512]",23,8.038865176023725,693415842
broccoli,23781,1024,683,,"[61, 47, 512, 512]",17,1.7078400439235306,411317620
broccoli,369771,1024,768,,"[12, 256, 512, 512]",40,9.381137078287315,1594737559
broccoli,99053,768,671,,"[0, 154, 512, 512]",20,7.865125519139077,548344684
broccoli,298994,1023,685,,"[356, 35, 512, 512]",10,3.888677059518759,27700026
broccoli,396274,1024,768,,"[512, 256, 512, 512]",46,2.7039881748540786,1901078373
broccoli,92660,1024,683,,"[306, 171, 512, 512]",33,6.363575990083298,1245682962
broccoli,209142,1024,680,,"[211, 0, 512, 512]",12,6.352203040853406,143465762
bus,436738,939,912,,"[253, 400, 512, 512]",31,8.832242835730762,1145441010
bus,184324,1024,680,,"[0, 118, 512, 512]",25,3.5813548817879983,821827540
bus,454661,1024,683,,"[278, 20, 512, 512]",26,6.428333350464056,847200043
bus,74256,1024,768,,"[141, 42, 512, 512]",24,7.997806746281609,757855135
bus,148508,1023,680,,"[99, 57, 512, 512]",35,7.444671666432088,1340589947
bus,334371,1024,671,,"[272, 130, 512, 512]",47,9.238421084414568,1938609420
bus,492077,1024,768,,"[0, 0, 512, 512]",44,8.743542842645962,1786372013
bus,512564,1024,678,,"[409, 166, 512, 512]",48,9.264138661438862,2014448640
bus,429109,1024,683,,"[477, 117, 512, 512]",19,1.2392896102083748,500051954
bus,484404,1024,768,,"[0, 140, 512, 512]",13,4.935232001165579,168571695
bus,315450,1023,685,,"[220, 77, 512, 512]",17,5.364498942795593,388528798
bus,460347,683,1024,,"[77, 0, 512, 512]",42,1.5863877763309675,1701289843
bus,33854,1024,683,,"[512, 54, 512, 512]",22,1.0506344561145364,644859804
bus,499775,1024,768,,"[182, 233, 512, 512]",48,8.475592932741314,2038980991
bus,204871,612,612,,"[100, 0, 512, 512]",27,9.84972019857558,906032039
bus,15440,646,1024,,"[107, 98, 512, 512]",40,8.061488674054116,1579638338
bus,98392,768,1024,,"[256, 485, 512, 512]",32,3.8404314098044585,1182859276
bus,377946,1023,682,,"[0, 19, 512, 512]",31,7.348003341305084,1131072087
bus,26204,1024,683,,"[267, 146, 512, 512]",44,3.69262965878422,1827983318
bus,202339,768,1024,,"[256, 38, 512, 512]",33,7.666736345881738,1217393872
bus,373353,1024,684,,"[256, 172, 512, 512]",10,3.517724977734583,29768455
bus,443498,1023,765,,"[267, 147, 512, 512]",16,8.043318237953184,335554307
bus,259690,1024,768,,"[512, 0, 512, 512]",31,9.88966672205119,1130085198
bus,568439,1024,719,,"[234, 85, 512, 512]",48,9.876146943522146,2002619399
bus,319607,1024,1024,,"[497, 237, 512, 512]",25,8.945763102970082,807025520
bus,125572,1024,683,,"[0, 171, 512, 512]",12,9.21529046605526,126659316
bus,142472,1024,768,,"[512, 256, 512, 512]",20,7.373862226928552,544610078
bus,427655,683,1024,,"[171, 93, 512, 512]",19,5.990471895371578,502803994
bus,309391,1023,614,,"[511, 102, 512, 512]",11,9.309143872631983,78112099
bus,369812,1024,1019,,"[279, 507, 512, 512]",50,1.807577018688813,2135232880
bus,15517,1024,768,,"[152, 256, 512, 512]",29,4.331183906260067,1006074700
bus,165039,1024,683,,"[139, 57, 512, 512]",32,6.453450491583366,1171239504
bus,480944,768,1024,,"[159, 313, 512, 512]",43,5.29956907226817,1754370252
bus,110784,693,1024,,"[134, 273, 512, 512]",30,8.135720924475056,1084998680
bus,423617,1024,768,,"[218, 110, 512, 512]",46,2.755777541311419,1933072943
bus,516804,768,1024,,"[212, 478, 512, 512]",25,1.5602814767499709,825039645
bus,114884,803,528,,"[135, 0, 512, 512]",27,2.138665665159264,914582800
bus,303818,768,1024,,"[256, 45, 512, 512]",11,9.665034264254464,86984129
bus,84170,1024,768,,"[262, 131, 512, 512]",30,2.194970835064874,1058021795
bus,452321,1024,768,,"[512, 201, 512, 512]",29,3.0348849462685425,1014848104
bus,356612,1024,665,,"[0, 27, 512, 512]",39,4.393507338605968,1521018998
bus,147725,1024,629,,"[173, 39, 512, 512]",28,6.610794772067163,946897390
bus,336658,1023,685,,"[511, 173, 512, 512]",23,8.038865176023725,693415842
bus,380706,1023,681,,"[194, 0, 512, 512]",17,1.7078400439235306,411317620
bus,181542,1024,960,,"[0, 0, 512, 512]",40,9.381137078287315,1594737559
bus,233771,1024,1024,,"[0, 359, 512, 512]",20,7.865125519139077,548344684
bus,415536,1024,768,,"[256, 136, 512, 512]",10,3.888677059518759,27700026
bus,315187,1024,717,,"[427, 205, 512, 512]",46,2.7039881748540786,1901078373
bus,57149,1024,683,,"[329, 149, 512, 512]",33,6.363575990083298,1245682962
bus,278848,768,1024,,"[111, 20, 512, 512]",12,6.352203040853406,143465762
